id_domicilio,id_pessoa,trimestre_num,numero_entrevistas_pessoa,peso_pessoa,capital,situacao_urbana_rural,tipo_area,peso_amostral,sexo,idade,cor_raca,nivel_instrucao,numero_trabalhos,area_trabalho,grupo_atividade,grupo_ocupacao,rendimento_habitual,horas_habituais,target_informal
250020500-03-11,250020500-03-11-05,3,3,0.3333333333333333,1,1,1,227.08244712,2,21,4,5,1,,09,04,1412.0,44,0
250020500-04-11,250020500-04-11-01,3,3,0.3333333333333333,1,1,1,139.39627345,2,54,1,2,1,,04,05,,20,1
250020500-05-11,250020500-05-11-01,3,4,0.25,1,1,1,201.62062938,1,60,2,2,1,,04,05,1200.0,30,1
250020500-05-11,250020500-05-11-03,3,4,0.25,1,1,1,201.62062938,2,32,1,7,1,,10,05,2500.0,44,0
250020500-05-11,250020500-05-11-04,3,4,0.25,1,1,1,201.62062938,2,28,2,5,1,,04,05,1510.0,44,0
250020500-05-11,250020500-05-11-05,3,4,0.25,1,1,1,201.62062938,1,33,1,5,1,,04,07,1569.0,44,0
250020500-06-11,250020500-06-11-01,3,2,0.5,1,1,1,174.87837907,2,51,1,2,1,,11,09,660.0,16,1
250020500-06-11,250020500-06-11-02,3,2,0.5,1,1,1,174.87837907,1,55,4,1,1,,03,07,1200.0,40,1
250020500-07-11,250020500-07-11-01,3,1,1.0,1,1,1,246.30381346,1,26,1,2,1,,04,09,960.0,44,1
250020500-07-11,250020500-07-11-02,3,3,0.3333333333333333,1,1,1,246.30381346,2,26,4,3,1,3,08,09,1412.0,40,0
250020500-08-11,250020500-08-11-03,3,4,0.25,1,1,1,190.75744787,1,38,4,5,1,,09,05,1412.0,42,0
250020500-08-11,250020500-08-11-04,3,4,0.25,1,1,1,190.75744787,2,25,4,7,1,1,09,04,1412.0,40,0
250020500-09-11,250020500-09-11-01,3,2,0.5,1,1,1,212.51974135,2,22,1,5,1,,04,05,1510.0,48,0
250020500-09-11,250020500-09-11-02,3,2,0.5,1,1,1,212.51974135,1,50,1,3,1,,05,08,1800.0,60,0
250020500-09-11,250020500-09-11-03,3,4,0.25,1,1,1,212.51974135,2,48,1,5,1,,07,09,800.0,20,1
250020500-09-11,250020500-09-11-04,3,4,0.25,1,1,1,212.51974135,1,27,1,5,1,,11,05,1412.0,40,1
250020500-10-11,250020500-10-11-01,3,4,0.25,1,1,1,213.56125769,1,47,1,2,1,,02,07,1510.0,44,0
250020500-10-11,250020500-10-11-03,3,4,0.25,1,1,1,213.56125769,1,25,4,3,1,,02,07,1510.0,44,0
250020500-10-11,250020500-10-11-04,3,2,0.5,1,1,1,213.56125769,2,18,1,5,1,,04,05,400.0,25,1
250020500-11-11,250020500-11-11-01,3,4,0.25,1,1,1,227.88375665,2,34,2,6,1,,02,07,1575.0,48,0
250020500-11-11,250020500-11-11-02,3,2,0.5,1,1,1,227.88375665,1,36,2,5,1,,03,07,1500.0,48,1
250020574-01-11,250020574-01-11-03,3,3,0.3333333333333333,0,2,4,158.50280667,1,31,1,7,1,2,08,10,5000.0,48,0
250020574-01-11,250020574-01-11-04,3,3,0.3333333333333333,0,2,4,158.50280667,1,29,1,5,1,2,08,10,6500.0,72,0
250020574-02-11,250020574-02-11-01,3,3,0.3333333333333333,0,2,4,150.81490738,1,41,4,5,1,,01,06,500.0,30,1
250020574-02-11,250020574-02-11-02,3,3,0.3333333333333333,0,2,4,150.81490738,2,37,4,1,1,,01,06,,30,1
250020574-04-11,250020574-04-11-01,3,3,0.3333333333333333,0,2,4,141.66141171,1,46,1,2,1,,01,06,600.0,40,1
250020574-04-11,250020574-04-11-03,3,3,0.3333333333333333,0,2,4,141.66141171,1,18,4,5,1,,01,06,,20,1
250020574-05-11,250020574-05-11-02,3,2,0.5,0,2,4,168.19316638,1,27,4,4,1,,01,09,180.0,30,1
250020574-07-11,250020574-07-11-01,3,1,1.0,0,2,4,156.91811343,1,38,4,2,1,,01,06,1000.0,20,1
250020574-08-11,250020574-08-11-03,3,2,0.5,0,2,4,163.12556818,1,27,4,5,1,,01,09,180.0,30,1
250020574-09-11,250020574-09-11-01,3,3,0.3333333333333333,0,2,4,162.63896648,1,38,1,5,1,,07,02,3000.0,40,1
250020574-09-11,250020574-09-11-02,3,2,0.5,0,2,4,162.63896648,2,27,1,2,1,,04,05,300.0,20,1
250020574-11-11,250020574-11-11-01,3,3,0.3333333333333333,0,2,4,157.18546068,2,26,4,5,1,,11,05,350.0,40,1
250020574-12-11,250020574-12-11-01,3,3,0.3333333333333333,0,2,4,190.38688816,1,22,4,5,1,,03,09,1200.0,40,1
250020574-12-11,250020574-12-11-02,3,2,0.5,0,2,4,190.38688816,2,21,4,2,1,3,09,05,9000.0,14,0
250020574-13-11,250020574-13-11-01,3,3,0.3333333333333333,0,2,4,154.29292808,2,45,4,5,1,3,09,02,4200.0,20,0
250021097-02-11,250021097-02-11-01,3,1,1.0,0,1,4,342.18904397,2,35,4,5,1,3,09,02,2118.0,40,0
250021097-05-11,250021097-05-11-02,3,1,1.0,0,1,4,310.25934132,1,40,4,2,1,,03,09,1412.0,40,0
250021097-06-11,250021097-06-11-02,3,4,0.25,0,1,4,340.20091594,1,41,2,2,1,,03,09,1412.0,40,0
250021097-08-11,250021097-08-11-01,3,4,0.25,0,1,4,362.88279266,1,48,1,1,1,,03,07,2000.0,40,0
250021097-09-11,250021097-09-11-02,3,4,0.25,0,1,4,393.9687649,1,27,2,3,1,,03,09,1412.0,40,0
250021097-10-11,250021097-10-11-01,3,4,0.25,0,1,4,298.08744937,1,69,1,5,1,2,09,04,3000.0,40,0
250021097-11-11,250021097-11-11-01,3,4,0.25,0,1,4,288.09677763,2,41,2,7,1,,09,02,800.0,30,1
250021097-12-11,250021097-12-11-01,3,4,0.25,0,1,4,380.70677343,2,32,1,5,1,3,09,03,1412.0,40,0
250021097-12-11,250021097-12-11-02,3,2,0.5,0,1,4,380.70677343,1,27,4,4,1,,03,09,1200.0,24,1
250021097-14-11,250021097-14-11-02,3,3,0.3333333333333333,0,1,4,295.12039762,2,48,4,1,1,,11,05,200.0,80,1
250022096-01-11,250022096-01-11-01,3,4,0.25,0,1,4,573.39272009,2,26,4,4,1,,06,05,600.0,48,1
250022096-01-11,250022096-01-11-03,3,3,0.3333333333333333,0,1,4,573.39272009,2,29,1,2,1,,11,09,600.0,48,1
250022096-02-11,250022096-02-11-02,3,2,0.5,0,1,4,450.4895301,2,64,4,3,1,3,09,03,400.0,8,0
250022096-04-11,250022096-04-11-01,3,4,0.25,0,1,4,429.9259654,2,51,4,2,1,,04,05,150.0,40,1
250022096-04-11,250022096-04-11-02,3,4,0.25,0,1,4,429.9259654,1,55,1,4,1,3,08,05,1412.0,36,0
250022096-05-11,250022096-05-11-02,3,4,0.25,0,1,4,404.71790402,2,48,4,5,1,3,09,09,1412.0,37,0
250022096-07-11,250022096-07-11-01,3,4,0.25,0,1,4,487.58775797,1,44,4,2,1,,03,07,1000.0,40,1
250022096-07-11,250022096-07-11-02,3,4,0.25,0,1,4,487.58775797,2,45,4,3,1,3,09,09,1412.0,36,0
250022096-08-11,250022096-08-11-01,3,4,0.25,0,1,4,556.30703438,2,26,4,7,1,3,09,02,4097.0,30,0
250022096-09-11,250022096-09-11-01,3,3,0.3333333333333333,0,1,4,663.89745349,2,24,1,4,1,,04,05,300.0,27,1
250022096-10-11,250022096-10-11-02,3,4,0.25,0,1,4,566.42420803,1,38,1,5,1,3,09,09,1412.0,40,0
250022096-11-11,250022096-11-11-01,3,4,0.25,0,1,4,423.48593598,1,61,4,5,1,2,08,03,2000.0,40,0
250022096-11-11,250022096-11-11-02,3,4,0.25,0,1,4,423.48593598,2,55,4,7,1,2,09,02,7000.0,40,0
250022096-12-11,250022096-12-11-01,3,3,0.3333333333333333,0,1,4,592.83978629,2,33,1,3,1,,04,09,1200.0,40,1
250022096-13-11,250022096-13-11-02,3,4,0.25,0,1,4,709.78996353,2,22,4,5,1,,11,05,300.0,40,1
250022096-14-11,250022096-14-11-02,3,1,1.0,0,1,4,496.35308973,2,15,4,2,1,,11,05,300.0,20,1
250023136-01-11,250023136-01-11-01,3,3,0.3333333333333333,0,1,4,313.35864699,2,38,5,2,1,,04,05,400.0,56,1
250023136-01-11,250023136-01-11-02,3,3,0.3333333333333333,0,1,4,313.35864699,1,41,4,2,1,,04,07,750.0,24,1
250023136-01-11,250023136-01-11-03,3,3,0.3333333333333333,0,1,4,313.35864699,1,21,4,5,1,,02,09,1420.0,40,0
250023136-05-11,250023136-05-11-01,3,3,0.3333333333333333,0,1,4,235.21580986,2,65,3,5,1,3,08,09,1420.0,20,0
250023136-07-11,250023136-07-11-01,3,3,0.3333333333333333,0,1,4,302.20796313,2,37,4,6,1,3,09,01,3000.0,30,0
250023136-07-11,250023136-07-11-02,3,2,0.5,0,1,4,302.20796313,1,25,1,4,1,,04,08,2500.0,40,0
250023136-08-11,250023136-08-11-01,3,3,0.3333333333333333,0,1,4,322.34625946,1,48,4,1,1,,06,05,1000.0,32,0
250023136-09-11,250023136-09-11-02,3,3,0.3333333333333333,0,1,4,314.74339153,1,57,5,2,1,,01,08,1420.0,44,0
250023136-09-11,250023136-09-11-03,3,3,0.3333333333333333,0,1,4,314.74339153,1,28,5,2,1,,04,07,1420.0,44,0
250023136-09-11,250023136-09-11-04,3,2,0.5,0,1,4,314.74339153,1,32,4,5,1,3,08,09,1420.0,40,0
250023136-10-11,250023136-10-11-07,3,2,0.5,0,1,4,290.33880429,1,42,4,4,1,,11,09,200.0,12,1
250023136-11-11,250023136-11-11-02,3,3,0.3333333333333333,0,1,4,285.58918771,2,23,4,5,1,,04,05,1420.0,44,1
250023136-12-11,250023136-12-11-02,3,3,0.3333333333333333,0,1,4,225.59809661,2,57,1,5,1,3,09,05,2400.0,20,0
250023136-13-11,250023136-13-11-01,3,3,0.3333333333333333,0,1,4,231.93874981,1,60,1,2,1,,03,07,1200.0,30,1
250023136-14-11,250023136-14-11-01,3,3,0.3333333333333333,0,1,4,366.41685234,1,39,4,5,1,,02,08,3500.0,44,0
250023136-14-11,250023136-14-11-02,3,2,0.5,0,1,4,366.41685234,1,20,4,5,1,,01,07,2000.0,44,0
250023497-02-11,250023497-02-11-02,3,2,0.5,0,1,4,612.2131021,1,23,4,5,1,,07,02,2500.0,60,0
250023497-02-11,250023497-02-11-04,3,2,0.5,0,1,4,612.2131021,2,20,1,5,1,,11,05,700.0,20,1
250023497-05-11,250023497-05-11-01,3,3,0.3333333333333333,0,1,4,553.04338037,2,51,4,2,1,,02,07,200.0,20,1
250023497-05-11,250023497-05-11-02,3,3,0.3333333333333333,0,1,4,553.04338037,1,53,2,2,1,3,09,05,1412.0,40,0
250023497-05-11,250023497-05-11-03,3,3,0.3333333333333333,0,1,4,553.04338037,1,31,4,5,1,,01,06,1412.0,40,0
250023497-05-11,250023497-05-11-04,3,3,0.3333333333333333,0,1,4,553.04338037,2,28,2,6,1,2,08,10,4000.0,40,0
250023497-07-11,250023497-07-11-01,3,2,0.5,0,1,4,582.64243929,2,37,4,2,1,,11,09,300.0,20,1
250023497-07-11,250023497-07-11-02,3,3,0.3333333333333333,0,1,4,582.64243929,1,36,4,1,1,,03,09,900.0,40,1
250023497-07-11,250023497-07-11-03,3,1,1.0,0,1,4,582.64243929,1,18,4,4,1,,04,09,100.0,10,1
250023497-09-11,250023497-09-11-02,3,1,1.0,0,1,4,677.43615594,1,31,4,2,1,,01,09,120.0,20,1
250023497-10-11,250023497-10-11-01,3,1,1.0,0,1,4,412.66986307,2,52,1,2,1,,11,09,400.0,30,1
250023497-11-11,250023497-11-11-01,3,3,0.3333333333333333,0,1,4,531.54352898,2,36,4,5,1,3,09,02,707.0,20,0
250023497-13-11,250023497-13-11-01,3,3,0.3333333333333333,0,1,4,636.18326052,2,30,4,7,1,,11,09,200.0,10,1
250023497-13-11,250023497-13-11-02,3,3,0.3333333333333333,0,1,4,636.18326052,1,39,4,5,1,,01,06,850.0,30,1
250023497-14-11,250023497-14-11-01,3,3,0.3333333333333333,0,1,4,799.86409639,1,32,1,3,1,,01,04,3500.0,40,1
250024011-04-11,250024011-04-11-01,3,4,0.25,0,2,4,286.64041053,1,32,4,4,1,,03,07,1000.0,48,1
250024011-05-11,250024011-05-11-01,3,1,1.0,0,2,4,333.89918285,1,36,1,2,1,,01,06,720.0,24,1
250024011-06-11,250024011-06-11-01,3,3,0.3333333333333333,0,2,4,283.45670006,1,35,4,5,1,,01,09,400.0,16,1
250024011-10-11,250024011-10-11-02,3,4,0.25,0,2,4,231.5033629,1,17,1,4,1,,05,09,400.0,16,1
250024011-14-11,250024011-14-11-01,3,4,0.25,0,2,4,251.64125942,2,45,4,5,2,,03,04,2000.0,55,1
250024011-14-11,250024011-14-11-02,3,4,0.25,0,2,4,251.64125942,1,31,4,4,1,,01,06,1000.0,56,1
250024631-01-11,250024631-01-11-02,3,3,0.3333333333333333,0,1,4,792.51291651,1,42,4,5,1,,07,05,1412.0,36,0
250024631-02-11,250024631-02-11-01,3,3,0.3333333333333333,0,1,4,499.48681743,2,54,4,2,1,,02,07,200.0,28,1
250024631-05-11,250024631-05-11-01,3,3,0.3333333333333333,0,1,4,818.3182708,1,35,4,5,1,,10,05,400.0,50,1
250024631-07-11,250024631-07-11-01,3,3,0.3333333333333333,0,1,4,716.6628836,1,26,4,4,1,,04,07,500.0,48,1
250024631-10-11,250024631-10-11-02,3,3,0.3333333333333333,0,1,4,764.25101752,1,37,1,2,1,,02,07,1412.0,40,0
250024631-11-11,250024631-11-11-01,3,2,0.5,0,1,4,607.50870374,1,64,4,2,1,,10,07,200.0,10,1
250024631-11-11,250024631-11-11-02,3,3,0.3333333333333333,0,1,4,607.50870374,2,61,4,1,1,,04,05,300.0,40,1
250024631-11-11,250024631-11-11-03,3,3,0.3333333333333333,0,1,4,607.50870374,2,26,1,5,1,,02,05,450.0,28,1
250024631-14-11,250024631-14-11-02,3,3,0.3333333333333333,0,1,4,835.37023305,1,33,4,5,1,,02,07,3500.0,40,0
250024790-01-11,250024790-01-11-01,3,2,0.5,0,1,4,608.68413248,1,20,4,3,1,,01,09,1200.0,40,1
250024790-01-11,250024790-01-11-02,3,1,1.0,0,1,4,608.68413248,2,17,4,3,1,1,05,04,800.0,32,0
250024790-02-11,250024790-02-11-02,3,4,0.25,0,1,4,447.3486708,2,23,4,6,1,,09,02,540.0,40,1
250024790-04-11,250024790-04-11-02,3,4,0.25,0,1,4,399.50002415,1,52,4,2,2,3,09,10,1412.0,30,0
250024790-05-11,250024790-05-11-01,3,4,0.25,0,1,4,475.60256606,1,51,4,2,1,,01,06,550.0,45,1
250024790-06-11,250024790-06-11-01,3,3,0.3333333333333333,0,1,4,558.45329502,2,27,1,3,1,3,09,09,800.0,40,0
250024790-06-11,250024790-06-11-02,3,1,1.0,0,1,4,558.45329502,1,33,1,2,1,,04,09,1412.0,40,1
250024790-07-11,250024790-07-11-02,3,3,0.3333333333333333,0,1,4,470.71541834,1,50,4,5,1,,03,09,900.0,40,1
250024790-07-11,250024790-07-11-03,3,3,0.3333333333333333,0,1,4,470.71541834,1,46,4,1,1,,03,09,900.0,40,1
250024790-09-11,250024790-09-11-03,3,1,1.0,0,1,4,496.65912414,2,30,5,5,1,,11,09,600.0,30,1
250024790-10-11,250024790-10-11-02,3,4,0.25,0,1,4,483.6000004,1,50,4,5,1,,04,03,2800.0,40,1
250024790-11-11,250024790-11-11-01,3,4,0.25,0,1,4,464.42805525,2,39,4,7,1,3,09,02,3000.0,40,0
250024790-14-11,250024790-14-11-01,3,3,0.3333333333333333,0,1,4,461.54532975,2,48,4,5,1,3,08,09,1412.0,40,0
250024790-14-11,250024790-14-11-02,3,3,0.3333333333333333,0,1,4,461.54532975,1,53,4,2,1,2,08,10,4600.0,24,0
250025121-02-11,250025121-02-11-01,3,4,0.25,0,2,4,402.80162614,1,24,4,5,1,,03,09,1500.0,40,1
250025121-04-11,250025121-04-11-02,3,4,0.25,0,2,4,366.31725846,2,28,4,5,1,3,09,03,2746.0,30,0
250025121-05-11,250025121-05-11-01,3,4,0.25,0,2,4,283.22013836,1,63,4,7,2,2,09,02,3500.0,50,0
250025121-05-11,250025121-05-11-02,3,4,0.25,0,2,4,283.22013836,2,35,4,5,1,3,09,03,1412.0,30,0
250025121-05-11,250025121-05-11-03,3,2,0.5,0,2,4,283.22013836,2,25,4,6,1,,11,05,600.0,30,1
250025121-06-11,250025121-06-11-02,3,3,0.3333333333333333,0,2,4,354.40132441,2,30,1,2,1,3,09,09,600.0,20,0
250025121-07-11,250025121-07-11-01,3,4,0.25,0,2,4,318.40836045,1,43,1,2,2,,03,07,2000.0,64,1
250025121-07-11,250025121-07-11-02,3,3,0.3333333333333333,0,2,4,318.40836045,2,43,4,2,1,,04,05,100.0,16,1
250025121-09-11,250025121-09-11-02,3,4,0.25,0,2,4,302.26350226,1,50,4,2,1,,04,05,100.0,44,1
250025121-12-11,250025121-12-11-01,3,4,0.25,0,2,4,339.88817076,1,47,4,2,1,,01,06,400.0,20,1
250025121-12-11,250025121-12-11-02,3,4,0.25,0,2,4,339.88817076,2,46,4,2,1,,11,09,300.0,16,1
250025121-12-11,250025121-12-11-03,3,4,0.25,0,2,4,339.88817076,2,22,4,6,1,,07,04,1412.0,24,0
250025962-03-12,250025962-03-12-01,3,2,0.5,0,2,4,176.29765784,1,48,4,2,1,,03,09,700.0,40,1
250025962-05-12,250025962-05-12-01,3,2,0.5,0,2,4,145.73144099,1,68,1,2,1,,01,06,500.0,30,1
250025962-09-12,250025962-09-12-01,3,2,0.5,0,2,4,145.15240265,1,52,2,2,1,3,08,09,1412.0,40,0
250025962-09-12,250025962-09-12-02,3,2,0.5,0,2,4,145.15240265,2,45,2,2,1,,11,09,400.0,25,1
250025962-12-12,250025962-12-12-01,3,2,0.5,0,2,4,130.60054231,1,62,1,1,1,,02,07,1000.0,8,1
250025962-12-12,250025962-12-12-02,3,1,1.0,0,2,4,130.60054231,2,66,1,2,1,,02,07,1000.0,4,1
250025962-14-12,250025962-14-12-02,3,2,0.5,0,2,4,176.82481369,2,27,4,5,1,,06,05,750.0,24,1
250025962-14-12,250025962-14-12-03,3,2,0.5,0,2,4,176.82481369,1,27,1,5,1,,06,05,750.0,24,1
250026074-02-11,250026074-02-11-01,3,1,1.0,0,2,4,167.38004853,1,55,2,1,1,,03,07,300.0,20,1
250026074-03-11,250026074-03-11-02,3,1,1.0,0,2,4,184.71071995,1,33,4,2,1,,03,09,800.0,20,1
250026074-04-11,250026074-04-11-02,3,3,0.3333333333333333,0,2,4,120.50873891,1,63,4,1,1,,03,09,1412.0,40,0
250026074-05-11,250026074-05-11-01,3,3,0.3333333333333333,0,2,4,180.00715772,2,30,4,5,1,,02,03,1412.0,40,0
250026074-05-11,250026074-05-11-02,3,3,0.3333333333333333,0,2,4,180.00715772,1,36,4,5,1,,02,07,1412.0,40,0
250026074-06-11,250026074-06-11-01,3,3,0.3333333333333333,0,2,4,135.7734592,2,41,4,7,1,3,08,04,5000.0,40,0
250026074-06-11,250026074-06-11-02,3,3,0.3333333333333333,0,2,4,135.7734592,1,52,4,7,1,3,08,01,18000.0,40,0
250026074-09-11,250026074-09-11-02,3,3,0.3333333333333333,0,2,4,156.35831684,1,49,4,2,1,,03,09,1412.0,40,0
250026074-12-11,250026074-12-11-02,3,3,0.3333333333333333,0,2,4,177.19592567,1,39,4,2,1,,01,06,600.0,24,1
250026210-01-11,250026210-01-11-01,3,4,0.25,0,1,4,180.76913088,1,58,4,2,1,,02,07,600.0,84,0
250026210-01-11,250026210-01-11-02,3,4,0.25,0,1,4,180.76913088,2,56,4,7,1,3,08,04,1412.0,40,0
250026210-01-11,250026210-01-11-03,3,3,0.3333333333333333,0,1,4,180.76913088,2,25,4,7,2,3,09,02,2500.0,28,0
250026210-03-11,250026210-03-11-01,3,4,0.25,0,1,4,190.81188102,2,54,2,5,1,,09,03,3000.0,72,1
250026210-03-11,250026210-03-11-02,3,4,0.25,0,1,4,190.81188102,1,62,1,2,1,,01,06,2500.0,56,1
250026210-03-11,250026210-03-11-03,3,4,0.25,0,1,4,190.81188102,1,26,4,5,1,,04,05,1412.0,48,0
250026210-07-11,250026210-07-11-01,3,4,0.25,0,1,4,172.95697713,1,43,4,2,1,,04,08,2000.0,44,0
250026210-08-11,250026210-08-11-03,3,4,0.25,0,1,4,145.24990634,2,45,1,7,1,2,09,02,1412.0,40,0
250026210-09-11,250026210-09-11-01,3,4,0.25,0,1,4,198.84861661,1,33,1,7,1,,04,05,20000.0,44,0
250026210-10-11,250026210-10-11-01,3,4,0.25,0,1,4,218.24415504,2,41,4,4,1,,10,05,10000.0,48,0
250026210-10-11,250026210-10-11-02,3,4,0.25,0,1,4,218.24415504,1,42,4,4,1,,04,05,20000.0,52,0
250026210-11-11,250026210-11-11-01,3,4,0.25,0,1,4,149.91998442,1,63,4,2,1,3,08,08,1500.0,40,0
250026210-14-11,250026210-14-11-01,3,4,0.25,0,1,4,169.05631063,1,57,4,2,1,,07,08,2500.0,44,0
250026210-14-11,250026210-14-11-02,3,4,0.25,0,1,4,169.05631063,2,55,1,2,1,,04,05,1000.0,48,0
250027224-04-12,250027224-04-12-01,3,2,0.5,1,1,1,280.5076158,1,48,4,2,1,,03,09,480.0,20,1
250027224-05-12,250027224-05-12-01,3,2,0.5,1,1,1,273.39395499,2,57,4,2,1,,11,09,320.0,25,1
250027224-06-12,250027224-06-12-01,3,2,0.5,1,1,1,326.81719352,1,46,1,5,1,,05,08,1660.0,50,1
250027224-08-12,250027224-08-12-01,3,1,1.0,1,1,1,341.04546047,1,36,4,5,1,,05,09,1412.0,40,0
250027224-08-12,250027224-08-12-02,3,1,1.0,1,1,1,341.04546047,2,27,1,5,1,,09,02,1800.0,40,0
250027224-11-12,250027224-11-12-01,3,1,1.0,1,1,1,371.77417742,1,24,4,4,1,,05,09,1400.0,44,1
250027224-12-12,250027224-12-12-01,3,1,1.0,1,1,1,268.59541396,2,39,1,5,1,,11,09,640.0,20,1
250027224-13-12,250027224-13-12-02,3,1,1.0,1,1,1,295.96079967,2,44,1,2,1,,11,09,800.0,24,1
250027224-14-12,250027224-14-12-02,3,2,0.5,1,1,1,286.78046656,2,38,1,4,1,,11,05,600.0,35,1
250027672-01-11,250027672-01-11-01,3,4,0.25,1,1,1,318.84319609,2,42,4,5,1,,07,09,1700.0,48,0
250027672-04-11,250027672-04-11-01,3,4,0.25,1,1,1,464.36352556,1,31,4,7,1,,10,04,3000.0,20,1
250027672-05-11,250027672-05-11-01,3,4,0.25,1,1,1,360.17387671,2,30,1,7,1,,09,02,3300.0,40,0
250027672-05-11,250027672-05-11-02,3,4,0.25,1,1,1,360.17387671,1,30,4,7,2,2,09,02,2250.0,60,0
250027672-09-11,250027672-09-11-01,3,4,0.25,1,1,1,340.611278,1,31,1,7,1,2,09,02,2500.0,36,0
250027672-09-11,250027672-09-11-02,3,4,0.25,1,1,1,340.611278,2,40,1,5,1,,10,02,2000.0,6,1
250027672-10-11,250027672-10-11-01,3,4,0.25,1,1,1,365.41185782,1,28,4,5,1,,02,08,300.0,54,1
250027672-10-11,250027672-10-11-02,3,4,0.25,1,1,1,365.41185782,2,26,1,2,1,,10,05,300.0,60,1
250027672-11-11,250027672-11-11-03,3,4,0.25,1,1,1,299.15176544,1,32,1,6,1,,07,03,1950.0,40,0
250027672-12-11,250027672-12-11-01,3,4,0.25,1,1,1,325.39068283,2,27,1,5,1,,10,05,5000.0,32,0
250027672-12-11,250027672-12-11-02,3,4,0.25,1,1,1,325.39068283,2,30,1,5,1,,10,05,5000.0,32,0
250027672-13-11,250027672-13-11-01,3,4,0.25,1,1,1,354.48941358,2,35,2,7,1,1,08,03,4700.0,40,0
250027734-02-11,250027734-02-11-01,3,3,0.3333333333333333,0,1,4,100.33567042,2,66,1,7,1,,04,05,,44,1
250027734-03-11,250027734-03-11-01,3,3,0.3333333333333333,0,1,4,138.34454659,1,58,1,2,1,,02,08,400.0,40,1
250027734-04-11,250027734-04-11-02,3,3,0.3333333333333333,0,1,4,177.16071216,2,23,4,5,1,3,09,02,700.0,20,0
250027734-06-11,250027734-06-11-01,3,3,0.3333333333333333,0,1,4,155.20419034,1,34,4,5,1,,04,09,2500.0,52,1
250027734-06-11,250027734-06-11-02,3,3,0.3333333333333333,0,1,4,155.20419034,2,44,4,7,2,2,09,02,2500.0,40,0
250027734-07-11,250027734-07-11-01,3,2,0.5,0,1,4,165.49281958,1,51,4,2,1,,03,07,1412.0,40,1
250027734-07-11,250027734-07-11-02,3,1,1.0,0,1,4,165.49281958,2,24,4,5,1,,11,05,250.0,40,1
250027734-08-11,250027734-08-11-01,3,3,0.3333333333333333,0,1,4,180.7813948,1,30,1,6,1,,04,04,1412.0,44,0
250027734-08-11,250027734-08-11-02,3,3,0.3333333333333333,0,1,4,180.7813948,2,28,4,7,1,,09,02,1412.0,20,0
250027734-09-11,250027734-09-11-01,3,3,0.3333333333333333,0,1,4,149.26573105,2,45,1,3,1,,10,05,3000.0,30,1
250027734-09-11,250027734-09-11-02,3,3,0.3333333333333333,0,1,4,149.26573105,1,21,4,6,1,3,08,04,1412.0,40,0
250027734-10-11,250027734-10-11-01,3,3,0.3333333333333333,0,1,4,110.37018472,1,61,4,2,1,,04,05,4000.0,52,0
250027734-10-11,250027734-10-11-02,3,3,0.3333333333333333,0,1,4,110.37018472,2,62,4,7,1,2,09,02,2500.0,30,0
250027734-12-11,250027734-12-11-01,3,3,0.3333333333333333,0,1,4,130.8978649,2,39,2,7,2,3,08,02,2000.0,44,0
250027734-13-11,250027734-13-11-01,3,3,0.3333333333333333,0,1,4,126.50839094,2,43,1,5,2,3,09,03,2500.0,70,0
250027734-14-11,250027734-14-11-01,3,3,0.3333333333333333,0,1,4,166.03958114,2,47,4,5,1,,10,05,400.0,25,1
250027734-14-11,250027734-14-11-02,3,3,0.3333333333333333,0,1,4,166.03958114,1,39,1,2,1,,07,05,600.0,36,1
250027734-14-11,250027734-14-11-04,3,3,0.3333333333333333,0,1,4,166.03958114,1,21,4,5,1,,04,05,800.0,44,1
250028009-01-11,250028009-01-11-01,3,4,0.25,0,2,4,129.56335558,1,47,4,2,1,,02,08,3000.0,50,0
250028009-02-11,250028009-02-11-01,3,3,0.3333333333333333,0,2,4,126.64323098,1,50,4,2,1,,03,07,1300.0,15,1
250028009-02-11,250028009-02-11-03,3,4,0.25,0,2,4,126.64323098,1,28,4,4,1,,04,04,1412.0,20,0
250028009-04-11,250028009-04-11-01,3,4,0.25,0,2,4,115.23056444,1,59,1,2,1,,07,05,1412.0,40,0
250028009-04-11,250028009-04-11-02,3,4,0.25,0,2,4,115.23056444,2,53,4,7,1,2,09,02,2700.0,40,0
250028009-08-11,250028009-08-11-01,3,4,0.25,0,2,4,121.57373875,1,47,4,2,1,,01,06,1500.0,35,1
250028009-08-11,250028009-08-11-03,3,4,0.25,0,2,4,121.57373875,1,24,1,1,1,,01,09,500.0,30,1
250028009-09-11,250028009-09-11-01,3,4,0.25,0,2,4,159.18628328,2,23,1,5,1,,04,05,2000.0,25,1
250028009-09-11,250028009-09-11-02,3,4,0.25,0,2,4,159.18628328,1,31,2,5,1,,04,05,1412.0,44,0
250028009-11-11,250028009-11-11-02,3,4,0.25,0,2,4,130.43058417,1,45,4,2,1,,01,06,700.0,30,1
250028009-12-11,250028009-12-11-02,3,3,0.3333333333333333,0,2,4,131.41546996,1,41,4,1,1,,01,09,500.0,40,1
250028009-12-11,250028009-12-11-04,3,2,0.5,0,2,4,131.41546996,1,16,4,2,1,,01,06,50.0,4,1
250028009-13-11,250028009-13-11-02,3,3,0.3333333333333333,0,2,4,95.32009922,1,59,4,3,1,,01,06,1000.0,60,1
